scan_index,split,laz_relative_path_original,laz_relative_path_normalized,acquisition_folder,laz_filename
1323,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+500_37+550.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+500_37+550.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+500_37+550.laz
1324,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+550_37+600.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+550_37+600.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+550_37+600.laz
1325,test,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+600_37+650.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+600_37+650.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+600_37+650.laz
1326,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+650_37+700.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+650_37+700.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+650_37+700.laz
1327,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+700_37+750.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+700_37+750.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+700_37+750.laz
1328,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+750_37+800.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+750_37+800.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+750_37+800.laz
1329,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+800_37+850.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+800_37+850.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+800_37+850.laz
1330,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+850_37+900.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+850_37+900.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+850_37+900.laz
1331,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+900_37+950.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+900_37+950.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+900_37+950.laz
1332,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_37+950_38+000.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_37+950_38+000.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_37+950_38+000.laz
1333,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+000_38+050.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+000_38+050.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+000_38+050.laz
1334,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+050_38+100.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+050_38+100.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+050_38+100.laz
1335,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+100_38+150.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+100_38+150.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+100_38+150.laz
1336,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+150_38+200.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+150_38+200.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+150_38+200.laz
1337,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+200_38+250.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+200_38+250.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+200_38+250.laz
1338,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+250_38+300.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+250_38+300.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+250_38+300.laz
1339,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+300_38+350.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+300_38+350.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+300_38+350.laz
1340,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+350_38+400.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+350_38+400.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+350_38+400.laz
1341,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+400_38+450.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+400_38+450.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+400_38+450.laz
1342,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+450_38+500.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+450_38+500.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+450_38+500.laz
1343,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+500_38+550.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+500_38+550.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+500_38+550.laz
1344,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+550_38+600.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+550_38+600.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+550_38+600.laz
1345,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+600_38+650.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+600_38+650.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+600_38+650.laz
1346,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+650_38+700.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+650_38+700.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+650_38+700.laz
1347,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+700_38+750.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+700_38+750.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+700_38+750.laz
1348,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+750_38+800.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+750_38+800.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+750_38+800.laz
1349,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+800_38+850.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+800_38+850.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+800_38+850.laz
1350,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+850_38+900.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+850_38+900.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+850_38+900.laz
1351,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+900_38+950.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+900_38+950.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+900_38+950.laz
1352,test,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_38+950_39+000.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_38+950_39+000.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_38+950_39+000.laz
1353,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+000_39+050.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+000_39+050.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+000_39+050.laz
1354,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+050_39+100.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+050_39+100.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+050_39+100.laz
1355,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+100_39+150.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+100_39+150.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+100_39+150.laz
1356,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+150_39+200.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+150_39+200.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+150_39+200.laz
1357,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+200_39+250.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+200_39+250.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+200_39+250.laz
1358,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+250_39+300.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+250_39+300.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+250_39+300.laz
1359,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+300_39+350.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+300_39+350.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+300_39+350.laz
1360,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+350_39+400.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+350_39+400.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+350_39+400.laz
1361,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+400_39+450.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+400_39+450.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+400_39+450.laz
1362,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+450_39+500.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+450_39+500.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+450_39+500.laz
1363,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+500_39+550.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+500_39+550.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+500_39+550.laz
1364,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+550_39+600.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+550_39+600.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+550_39+600.laz
1365,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+600_39+650.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+600_39+650.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+600_39+650.laz
1366,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+650_39+700.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+650_39+700.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+650_39+700.laz
1367,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+700_39+750.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+700_39+750.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+700_39+750.laz
1368,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+750_39+800.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+750_39+800.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+750_39+800.laz
1369,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+800_39+850.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+800_39+850.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+800_39+850.laz
1370,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+850_39+900.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+850_39+900.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+850_39+900.laz
1371,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+900_39+950.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+900_39+950.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+900_39+950.laz
1372,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_39+950_40+000.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_39+950_40+000.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_39+950_40+000.laz
1373,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+000_4+050.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+000_4+050.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+000_4+050.laz
1374,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+050_4+100.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+050_4+100.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+050_4+100.laz
1375,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+100_4+150.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+100_4+150.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+100_4+150.laz
1376,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+150_4+200.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+150_4+200.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+150_4+200.laz
1377,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+200_4+250.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+200_4+250.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+200_4+250.laz
1378,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+250_4+300.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+250_4+300.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+250_4+300.laz
1379,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+300_4+350.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+300_4+350.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+300_4+350.laz
1380,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+350_4+400.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+350_4+400.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+350_4+400.laz
1381,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+400_4+450.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+400_4+450.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+400_4+450.laz
1382,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+450_4+500.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+450_4+500.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+450_4+500.laz
1383,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+500_4+550.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+500_4+550.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+500_4+550.laz
1384,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+550_4+600.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+550_4+600.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+550_4+600.laz
1385,test,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+600_4+650.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+600_4+650.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+600_4+650.laz
1386,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+650_4+700.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+650_4+700.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+650_4+700.laz
1387,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+700_4+750.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+700_4+750.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+700_4+750.laz
1388,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+750_4+800.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+750_4+800.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+750_4+800.laz
1389,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+800_4+850.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+800_4+850.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+800_4+850.laz
1390,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+850_4+900.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+850_4+900.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+850_4+900.laz
1391,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+900_4+950.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+900_4+950.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+900_4+950.laz
1392,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_4+950_5+000.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_4+950_5+000.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_4+950_5+000.laz
1393,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+000_40+050.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+000_40+050.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+000_40+050.laz
1394,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+050_40+100.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+050_40+100.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+050_40+100.laz
1395,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+100_40+150.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+100_40+150.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+100_40+150.laz
1396,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+150_40+200.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+150_40+200.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+150_40+200.laz
1397,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+200_40+250.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+200_40+250.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+200_40+250.laz
1398,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+250_40+300.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+250_40+300.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+250_40+300.laz
1399,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+300_40+350.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+300_40+350.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+300_40+350.laz
1400,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+350_40+400.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+350_40+400.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+350_40+400.laz
1401,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+400_40+450.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+400_40+450.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+400_40+450.laz
1402,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+450_40+500.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+450_40+500.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+450_40+500.laz
1403,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+500_40+550.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+500_40+550.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+500_40+550.laz
1404,test,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+550_40+600.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+550_40+600.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+550_40+600.laz
1405,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+600_40+650.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+600_40+650.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+600_40+650.laz
1406,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+650_40+700.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+650_40+700.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+650_40+700.laz
1407,valid,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+700_40+750.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+700_40+750.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+700_40+750.laz
1408,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+750_40+800.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+750_40+800.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+750_40+800.laz
1409,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+800_40+850.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+800_40+850.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+800_40+850.laz
1410,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+850_40+900.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+850_40+900.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+850_40+900.laz
1411,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+900_40+950.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+900_40+950.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+900_40+950.laz
1412,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_40+950_41+000.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_40+950_41+000.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_40+950_41+000.laz
1413,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_41+000_41+050.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_41+000_41+050.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_41+000_41+050.laz
1414,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_41+050_41+100.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_41+050_41+100.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_41+050_41+100.laz
1415,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_41+100_41+150.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_41+100_41+150.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_41+100_41+150.laz
1416,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_41+150_41+200.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_41+150_41+200.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_41+150_41+200.laz
1417,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_41+200_41+250.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_41+200_41+250.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_41+200_41+250.laz
1418,train,\ACQ_272_Lille_Douai\Nuage\ACQ_272_Lille_Douai_F_41+250_41+300.laz,ACQ_272_Lille_Douai/Nuage/ACQ_272_Lille_Douai_F_41+250_41+300.laz,ACQ_272_Lille_Douai,ACQ_272_Lille_Douai_F_41+250_41+300.laz
