scan_index,split,acquisition_folder,laz_relative_path,info_relative_path,laz_filename,info_filename,size_bytes,point_count,las_version,point_data_format,x_min,y_min,z_min,x_max,y_max,z_max,gps_time_min,gps_time_max,classification_histogram
982,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+450_21+500.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+450_21+500_info.txt,ACQ_272_Lille_Douai_F_21+450_21+500.laz,ACQ_272_Lille_Douai_F_21+450_21+500_info.txt,8091092,1344410,1.2,3,1702513.284,9261202.274,31.710,1702671.752,9261350.910,67.567,22788.675386,22791.070454,"{""0"":{""count"":139784,""label"":""Unclassified""},""1"":{""count"":792821,""label"":""Ground""},""2"":{""count"":312158,""label"":""Vegetation""},""3"":{""count"":18977,""label"":""Building""},""4"":{""count"":9249,""label"":""Catenary pole""},""5"":{""count"":52778,""label"":""Rail""},""7"":{""count"":18643,""label"":""Catenary wire""}}"
983,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+500_21+550.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+500_21+550_info.txt,ACQ_272_Lille_Douai_F_21+500_21+550.laz,ACQ_272_Lille_Douai_F_21+500_21+550_info.txt,8347823,1388672,1.2,3,1702521.663,9261276.320,31.851,1702649.012,9261397.658,59.195,22791.070874,22793.471890,"{""0"":{""count"":141504,""label"":""Unclassified""},""1"":{""count"":806308,""label"":""Ground""},""2"":{""count"":360347,""label"":""Vegetation""},""4"":{""count"":7808,""label"":""Catenary pole""},""5"":{""count"":53190,""label"":""Rail""},""7"":{""count"":19515,""label"":""Catenary wire""}}"
984,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+550_21+600.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+550_21+600_info.txt,ACQ_272_Lille_Douai_F_21+550_21+600.laz,ACQ_272_Lille_Douai_F_21+550_21+600_info.txt,8642427,1422169,1.2,3,1702562.915,9261327.142,32.052,1702652.457,9261428.545,57.306,22793.471893,22795.878536,"{""0"":{""count"":130853,""label"":""Unclassified""},""1"":{""count"":768937,""label"":""Ground""},""2"":{""count"":444260,""label"":""Vegetation""},""3"":{""count"":510,""label"":""Building""},""4"":{""count"":4786,""label"":""Catenary pole""},""5"":{""count"":53150,""label"":""Rail""},""7"":{""count"":19673,""label"":""Catenary wire""}}"
985,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+600_21+650.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+600_21+650_info.txt,ACQ_272_Lille_Douai_F_21+600_21+650.laz,ACQ_272_Lille_Douai_F_21+600_21+650_info.txt,9426710,1546462,1.2,3,1702595.363,9261382.541,32.256,1702680.462,9261468.449,52.579,22795.878541,22798.288988,"{""0"":{""count"":116372,""label"":""Unclassified""},""1"":{""count"":708918,""label"":""Ground""},""2"":{""count"":642198,""label"":""Vegetation""},""3"":{""count"":1495,""label"":""Building""},""4"":{""count"":8956,""label"":""Catenary pole""},""5"":{""count"":50541,""label"":""Rail""},""7"":{""count"":17982,""label"":""Catenary wire""}}"
986,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+650_21+700.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+650_21+700_info.txt,ACQ_272_Lille_Douai_F_21+650_21+700.laz,ACQ_272_Lille_Douai_F_21+650_21+700_info.txt,9417544,1534337,1.2,3,1702625.353,9261425.929,32.298,1702709.794,9261521.992,52.926,22798.288997,22800.696982,"{""0"":{""count"":132648,""label"":""Unclassified""},""1"":{""count"":717713,""label"":""Ground""},""2"":{""count"":602091,""label"":""Vegetation""},""3"":{""count"":9008,""label"":""Building""},""4"":{""count"":6943,""label"":""Catenary pole""},""5"":{""count"":51682,""label"":""Rail""},""7"":{""count"":14252,""label"":""Catenary wire""}}"
987,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+700_21+750.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+700_21+750_info.txt,ACQ_272_Lille_Douai_F_21+700_21+750.laz,ACQ_272_Lille_Douai_F_21+700_21+750_info.txt,10538424,1917160,1.2,3,1702647.020,9261476.425,32.743,1702713.389,9261570.455,59.357,22800.696988,22803.101068,"{""0"":{""count"":89443,""label"":""Unclassified""},""1"":{""count"":700459,""label"":""Ground""},""2"":{""count"":396142,""label"":""Vegetation""},""3"":{""count"":390151,""label"":""Building""},""4"":{""count"":6244,""label"":""Catenary pole""},""5"":{""count"":52539,""label"":""Rail""},""6"":{""count"":278629,""label"":""Structure""},""7"":{""count"":3553,""label"":""Catenary wire""}}"
988,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+750_21+800.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+750_21+800_info.txt,ACQ_272_Lille_Douai_F_21+750_21+800.laz,ACQ_272_Lille_Douai_F_21+750_21+800_info.txt,9971708,1672911,1.2,3,1702641.899,9261529.297,33.209,1702720.206,9261614.154,59.090,22803.101076,22805.497768,"{""0"":{""count"":167686,""label"":""Unclassified""},""1"":{""count"":805184,""label"":""Ground""},""2"":{""count"":573569,""label"":""Vegetation""},""3"":{""count"":52844,""label"":""Building""},""4"":{""count"":11943,""label"":""Catenary pole""},""5"":{""count"":52925,""label"":""Rail""},""7"":{""count"":8760,""label"":""Catenary wire""}}"
989,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+800_21+850.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+800_21+850_info.txt,ACQ_272_Lille_Douai_F_21+800_21+850.laz,ACQ_272_Lille_Douai_F_21+800_21+850_info.txt,10255997,1667765,1.2,3,1702661.895,9261562.981,33.412,1702733.665,9261673.176,59.288,22805.497786,22807.882635,"{""0"":{""count"":173430,""label"":""Unclassified""},""1"":{""count"":819134,""label"":""Ground""},""2"":{""count"":594265,""label"":""Vegetation""},""3"":{""count"":12260,""label"":""Building""},""4"":{""count"":7253,""label"":""Catenary pole""},""5"":{""count"":51266,""label"":""Rail""},""7"":{""count"":10157,""label"":""Catenary wire""}}"
990,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+850_21+900.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+850_21+900_info.txt,ACQ_272_Lille_Douai_F_21+850_21+900.laz,ACQ_272_Lille_Douai_F_21+850_21+900_info.txt,9792166,1622080,1.2,3,1702673.512,9261618.367,33.600,1702754.915,9261703.460,61.166,22807.882642,22810.252426,"{""0"":{""count"":177768,""label"":""Unclassified""},""1"":{""count"":778012,""label"":""Ground""},""2"":{""count"":595271,""label"":""Vegetation""},""4"":{""count"":7193,""label"":""Catenary pole""},""5"":{""count"":52226,""label"":""Rail""},""7"":{""count"":11610,""label"":""Catenary wire""}}"
991,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+900_21+950.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+900_21+950_info.txt,ACQ_272_Lille_Douai_F_21+900_21+950.laz,ACQ_272_Lille_Douai_F_21+900_21+950_info.txt,9007961,1489966,1.2,3,1702697.839,9261665.071,33.855,1702788.453,9261752.275,58.718,22810.252937,22812.605202,"{""0"":{""count"":109053,""label"":""Unclassified""},""1"":{""count"":736240,""label"":""Ground""},""2"":{""count"":574709,""label"":""Vegetation""},""4"":{""count"":4689,""label"":""Catenary pole""},""5"":{""count"":52341,""label"":""Rail""},""7"":{""count"":12934,""label"":""Catenary wire""}}"
992,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_21+950_22+000.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_21+950_22+000_info.txt,ACQ_272_Lille_Douai_F_21+950_22+000.laz,ACQ_272_Lille_Douai_F_21+950_22+000_info.txt,8724440,1443527,1.2,3,1702680.972,9261691.686,34.098,1702803.351,9261801.607,57.217,22812.605212,22814.940160,"{""0"":{""count"":135586,""label"":""Unclassified""},""1"":{""count"":795465,""label"":""Ground""},""2"":{""count"":452432,""label"":""Vegetation""},""4"":{""count"":1192,""label"":""Catenary pole""},""5"":{""count"":51604,""label"":""Rail""},""7"":{""count"":7248,""label"":""Catenary wire""}}"
993,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+000_22+050.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+000_22+050_info.txt,ACQ_272_Lille_Douai_F_22+000_22+050.laz,ACQ_272_Lille_Douai_F_22+000_22+050_info.txt,8614746,1426849,1.2,3,1702742.727,9261758.043,34.399,1702799.263,9261845.361,51.558,22814.940310,22817.263632,"{""0"":{""count"":100924,""label"":""Unclassified""},""1"":{""count"":745361,""label"":""Ground""},""2"":{""count"":511185,""label"":""Vegetation""},""4"":{""count"":7157,""label"":""Catenary pole""},""5"":{""count"":51421,""label"":""Rail""},""7"":{""count"":10801,""label"":""Catenary wire""}}"
994,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+050_22+100.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+050_22+100_info.txt,ACQ_272_Lille_Douai_F_22+050_22+100.laz,ACQ_272_Lille_Douai_F_22+050_22+100_info.txt,10061875,1718425,1.2,3,1702759.241,9261805.820,34.588,1702815.110,9261915.634,52.507,22817.263635,22819.587950,"{""0"":{""count"":90464,""label"":""Unclassified""},""1"":{""count"":743124,""label"":""Ground""},""2"":{""count"":497464,""label"":""Vegetation""},""3"":{""count"":68907,""label"":""Building""},""4"":{""count"":6523,""label"":""Catenary pole""},""5"":{""count"":50922,""label"":""Rail""},""6"":{""count"":254562,""label"":""Structure""},""7"":{""count"":6459,""label"":""Catenary wire""}}"
995,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+100_22+150.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+100_22+150_info.txt,ACQ_272_Lille_Douai_F_22+100_22+150.laz,ACQ_272_Lille_Douai_F_22+100_22+150_info.txt,9253007,1502947,1.2,3,1702763.324,9261853.792,34.875,1702833.724,9261949.834,55.234,22819.587957,22821.918508,"{""0"":{""count"":122275,""label"":""Unclassified""},""1"":{""count"":754256,""label"":""Ground""},""2"":{""count"":529321,""label"":""Vegetation""},""3"":{""count"":29512,""label"":""Building""},""4"":{""count"":6982,""label"":""Catenary pole""},""5"":{""count"":51178,""label"":""Rail""},""7"":{""count"":9423,""label"":""Catenary wire""}}"
996,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+150_22+200.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+150_22+200_info.txt,ACQ_272_Lille_Douai_F_22+150_22+200.laz,ACQ_272_Lille_Douai_F_22+150_22+200_info.txt,9315438,1464175,1.2,3,1702781.965,9261898.580,35.253,1702843.930,9262018.082,74.686,22821.918517,22824.255179,"{""0"":{""count"":80124,""label"":""Unclassified""},""1"":{""count"":747075,""label"":""Ground""},""2"":{""count"":563063,""label"":""Vegetation""},""4"":{""count"":9046,""label"":""Catenary pole""},""5"":{""count"":50396,""label"":""Rail""},""7"":{""count"":14471,""label"":""Catenary wire""}}"
997,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+200_22+250.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+200_22+250_info.txt,ACQ_272_Lille_Douai_F_22+200_22+250.laz,ACQ_272_Lille_Douai_F_22+200_22+250_info.txt,9794655,1573230,1.2,3,1702804.134,9261943.772,35.462,1702873.853,9262065.467,75.507,22824.255181,22826.598142,"{""0"":{""count"":98746,""label"":""Unclassified""},""1"":{""count"":799707,""label"":""Ground""},""2"":{""count"":609885,""label"":""Vegetation""},""4"":{""count"":3083,""label"":""Catenary pole""},""5"":{""count"":51623,""label"":""Rail""},""7"":{""count"":10186,""label"":""Catenary wire""}}"
998,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+250_22+300.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+250_22+300_info.txt,ACQ_272_Lille_Douai_F_22+250_22+300.laz,ACQ_272_Lille_Douai_F_22+250_22+300_info.txt,9810301,1552269,1.2,3,1702757.703,9261993.016,35.638,1702879.138,9262122.350,104.122,22826.598148,22828.947289,"{""0"":{""count"":116525,""label"":""Unclassified""},""1"":{""count"":778657,""label"":""Ground""},""2"":{""count"":577686,""label"":""Vegetation""},""4"":{""count"":7770,""label"":""Catenary pole""},""5"":{""count"":51390,""label"":""Rail""},""7"":{""count"":20241,""label"":""Catenary wire""}}"
999,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+300_22+350.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+300_22+350_info.txt,ACQ_272_Lille_Douai_F_22+300_22+350.laz,ACQ_272_Lille_Douai_F_22+300_22+350_info.txt,10469621,1635953,1.2,3,1702835.358,9262039.527,35.903,1702899.861,9262130.208,56.519,22828.947294,22831.301571,"{""0"":{""count"":137561,""label"":""Unclassified""},""1"":{""count"":785336,""label"":""Ground""},""2"":{""count"":632757,""label"":""Vegetation""},""4"":{""count"":9410,""label"":""Catenary pole""},""5"":{""count"":51444,""label"":""Rail""},""7"":{""count"":19445,""label"":""Catenary wire""}}"
1000,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+350_22+400.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+350_22+400_info.txt,ACQ_272_Lille_Douai_F_22+350_22+400.laz,ACQ_272_Lille_Douai_F_22+350_22+400_info.txt,10257675,1614991,1.2,3,1702856.034,9262075.498,36.162,1702949.955,9262182.150,100.093,22831.301580,22833.661880,"{""0"":{""count"":124902,""label"":""Unclassified""},""1"":{""count"":794273,""label"":""Ground""},""2"":{""count"":612295,""label"":""Vegetation""},""4"":{""count"":8686,""label"":""Catenary pole""},""5"":{""count"":52390,""label"":""Rail""},""7"":{""count"":22445,""label"":""Catenary wire""}}"
1001,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+400_22+450.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+400_22+450_info.txt,ACQ_272_Lille_Douai_F_22+400_22+450.laz,ACQ_272_Lille_Douai_F_22+400_22+450_info.txt,10156208,1631378,1.2,3,1702863.404,9262137.012,36.474,1702927.318,9262228.203,60.925,22833.661887,22836.024768,"{""0"":{""count"":124950,""label"":""Unclassified""},""1"":{""count"":801017,""label"":""Ground""},""2"":{""count"":628359,""label"":""Vegetation""},""3"":{""count"":662,""label"":""Building""},""4"":{""count"":1858,""label"":""Catenary pole""},""5"":{""count"":51798,""label"":""Rail""},""7"":{""count"":22734,""label"":""Catenary wire""}}"
1002,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+450_22+500.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+450_22+500_info.txt,ACQ_272_Lille_Douai_F_22+450_22+500.laz,ACQ_272_Lille_Douai_F_22+450_22+500_info.txt,10442994,1677836,1.2,3,1702884.296,9262183.273,36.633,1702944.495,9262275.085,57.681,22836.024778,22838.386725,"{""0"":{""count"":151953,""label"":""Unclassified""},""1"":{""count"":773746,""label"":""Ground""},""2"":{""count"":683162,""label"":""Vegetation""},""4"":{""count"":5363,""label"":""Catenary pole""},""5"":{""count"":51116,""label"":""Rail""},""7"":{""count"":12496,""label"":""Catenary wire""}}"
1003,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+500_22+550.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+500_22+550_info.txt,ACQ_272_Lille_Douai_F_22+500_22+550.laz,ACQ_272_Lille_Douai_F_22+500_22+550_info.txt,9690742,1570111,1.2,3,1702899.016,9262234.098,36.827,1702965.017,9262328.873,60.269,22838.386732,22840.748625,"{""0"":{""count"":130523,""label"":""Unclassified""},""1"":{""count"":732650,""label"":""Ground""},""2"":{""count"":635274,""label"":""Vegetation""},""4"":{""count"":8012,""label"":""Catenary pole""},""5"":{""count"":50641,""label"":""Rail""},""7"":{""count"":13011,""label"":""Catenary wire""}}"
1004,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+550_22+600.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+550_22+600_info.txt,ACQ_272_Lille_Douai_F_22+550_22+600.laz,ACQ_272_Lille_Douai_F_22+550_22+600_info.txt,9629464,1547305,1.2,3,1702918.798,9262280.437,37.093,1702973.031,9262368.373,57.373,22840.748628,22843.104832,"{""0"":{""count"":96707,""label"":""Unclassified""},""1"":{""count"":763511,""label"":""Ground""},""2"":{""count"":604209,""label"":""Vegetation""},""3"":{""count"":11022,""label"":""Building""},""4"":{""count"":6993,""label"":""Catenary pole""},""5"":{""count"":51713,""label"":""Rail""},""7"":{""count"":13150,""label"":""Catenary wire""}}"
1005,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+600_22+650.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+600_22+650_info.txt,ACQ_272_Lille_Douai_F_22+600_22+650.laz,ACQ_272_Lille_Douai_F_22+600_22+650_info.txt,9316791,1527037,1.2,3,1702928.339,9262327.697,37.325,1703011.567,9262420.788,133.804,22843.104837,22845.453712,"{""0"":{""count"":104861,""label"":""Unclassified""},""1"":{""count"":745687,""label"":""Ground""},""2"":{""count"":603977,""label"":""Vegetation""},""4"":{""count"":6866,""label"":""Catenary pole""},""5"":{""count"":51265,""label"":""Rail""},""7"":{""count"":14381,""label"":""Catenary wire""}}"
1006,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+650_22+700.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+650_22+700_info.txt,ACQ_272_Lille_Douai_F_22+650_22+700.laz,ACQ_272_Lille_Douai_F_22+650_22+700_info.txt,8560105,1397923,1.2,3,1702942.673,9262376.295,36.923,1703011.518,9262468.051,56.749,22845.453769,22847.795655,"{""0"":{""count"":107555,""label"":""Unclassified""},""1"":{""count"":653059,""label"":""Ground""},""2"":{""count"":567905,""label"":""Vegetation""},""4"":{""count"":7347,""label"":""Catenary pole""},""5"":{""count"":51288,""label"":""Rail""},""7"":{""count"":10769,""label"":""Catenary wire""}}"
1007,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+700_22+750.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+700_22+750_info.txt,ACQ_272_Lille_Douai_F_22+700_22+750.laz,ACQ_272_Lille_Douai_F_22+700_22+750_info.txt,8179397,1348504,1.2,3,1702894.148,9262424.135,37.811,1703019.500,9262521.257,74.442,22847.795695,22850.128440,"{""0"":{""count"":63862,""label"":""Unclassified""},""1"":{""count"":618862,""label"":""Ground""},""2"":{""count"":582134,""label"":""Vegetation""},""3"":{""count"":15545,""label"":""Building""},""4"":{""count"":1053,""label"":""Catenary pole""},""5"":{""count"":52365,""label"":""Rail""},""7"":{""count"":14683,""label"":""Catenary wire""}}"
1008,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+750_22+800.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+750_22+800_info.txt,ACQ_272_Lille_Douai_F_22+750_22+800.laz,ACQ_272_Lille_Douai_F_22+750_22+800_info.txt,7915896,1301711,1.2,3,1702983.644,9262470.167,38.060,1703070.043,9262569.898,57.470,22850.128443,22852.457622,"{""0"":{""count"":59564,""label"":""Unclassified""},""1"":{""count"":621180,""label"":""Ground""},""2"":{""count"":537877,""label"":""Vegetation""},""3"":{""count"":10722,""label"":""Building""},""4"":{""count"":5609,""label"":""Catenary pole""},""5"":{""count"":51402,""label"":""Rail""},""7"":{""count"":15357,""label"":""Catenary wire""}}"
1009,valid,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+800_22+850.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+800_22+850_info.txt,ACQ_272_Lille_Douai_F_22+800_22+850.laz,ACQ_272_Lille_Douai_F_22+800_22+850_info.txt,7948360,1317493,1.2,3,1702926.468,9262497.030,38.079,1703105.668,9262616.072,59.609,22852.458182,22854.790686,"{""0"":{""count"":63108,""label"":""Unclassified""},""1"":{""count"":627566,""label"":""Ground""},""2"":{""count"":555060,""label"":""Vegetation""},""4"":{""count"":7011,""label"":""Catenary pole""},""5"":{""count"":47921,""label"":""Rail""},""7"":{""count"":16827,""label"":""Catenary wire""}}"
1010,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+850_22+900.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+850_22+900_info.txt,ACQ_272_Lille_Douai_F_22+850_22+900.laz,ACQ_272_Lille_Douai_F_22+850_22+900_info.txt,7666158,1282388,1.2,3,1703006.994,9262512.978,38.075,1703113.830,9262662.411,55.050,22854.790810,22857.128309,"{""0"":{""count"":61157,""label"":""Unclassified""},""1"":{""count"":635703,""label"":""Ground""},""2"":{""count"":473808,""label"":""Vegetation""},""3"":{""count"":36500,""label"":""Building""},""4"":{""count"":8740,""label"":""Catenary pole""},""5"":{""count"":50913,""label"":""Rail""},""7"":{""count"":15567,""label"":""Catenary wire""}}"
1011,train,ACQ_272_Lille_Douai,data/ACQ_272_Lille_Douai/cloud/ACQ_272_Lille_Douai_F_22+900_22+950.laz,data/ACQ_272_Lille_Douai/info/ACQ_272_Lille_Douai_F_22+900_22+950_info.txt,ACQ_272_Lille_Douai_F_22+900_22+950.laz,ACQ_272_Lille_Douai_F_22+900_22+950_info.txt,7457790,1251500,1.2,3,1703026.503,9262556.451,37.979,1703153.205,9262708.452,54.347,22857.128316,22859.465991,"{""0"":{""count"":62007,""label"":""Unclassified""},""1"":{""count"":638733,""label"":""Ground""},""2"":{""count"":404609,""label"":""Vegetation""},""3"":{""count"":67801,""label"":""Building""},""4"":{""count"":7473,""label"":""Catenary pole""},""5"":{""count"":51038,""label"":""Rail""},""7"":{""count"":19839,""label"":""Catenary wire""}}"
